Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
193,0,0.0131976,-0.020041,0.129238,884.693,-633.446,302.526
194,0,0.0112686,-0.0184252,0.129242,883.363,-617.358,302.489
195,0,0.011005,-0.0178877,0.129057,881.955,-601.573,302.489
196,0,0.0151081,-0.0138907,0.119615,881.651,-585.33,302.908
197,0,0.0167337,-0.0123156,0.120363,880.217,-569.741,303.1
198,0,0.0150168,-0.0143621,0.1252,878.559,-554.809,303.18
199,0,0.0150172,-0.0148059,0.125061,877.181,-538.969,303.343
200,0,0.0140926,-0.0138425,0.126469,875.515,-522.633,303.407
201,0,0.00975999,-0.0138507,0.128268,874.235,-506.908,303.127
202,0,0.00989627,-0.0140032,0.127595,872.416,-490.622,303.321
203,0,0.00930734,-0.0150343,0.127087,871.047,-474.799,303.472
204,0,0.00899945,-0.0141893,0.126886,869.149,-458.517,303.465
205,0,0.00835309,-0.0153858,0.126594,867.427,-442.371,303.532
206,0,0.00702878,-0.0132698,0.125,866.117,-426.064,303.566
207,0,0.00619448,-0.0103182,0.124273,864.477,-409.679,303.732
208,0,0.00478703,-0.0127488,0.122731,862.591,-393.374,303.815
209,0,0.0042215,-0.0191688,0.122355,860.78,-377.488,304.003
210,0,0.00447969,-0.0199135,0.121792,858.637,-361.163,304.01
211,0,0.00620043,-0.0199415,0.120475,857.438,-345.08,304.382
212,0,0.00723302,-0.0211175,0.116875,856.032,-328.001,304.4
213,0,0.00676782,-0.0225414,0.116589,854.411,-311.682,304.386
214,0,0.00627868,-0.020859,0.116629,853.138,-295.238,304.216
215,0,0.00612181,-0.0179869,0.117905,851.768,-278.809,304.05
216,0,0.00774301,-0.0152402,0.114908,850.467,-262.381,304.075
217,0,0.00835328,-0.0157783,0.118089,849.174,-246.555,304.272
218,0,0.0087786,-0.0156668,0.118901,847.876,-230.173,304.439
219,0,0.00940846,-0.0154146,0.11715,846.984,-213.178,304.63
220,0,0.00743844,-0.0135587,0.119697,845.171,-196.687,304.573
221,0,0.00584571,-0.0120703,0.118882,843.892,-179.784,304.427
222,0,0.00572914,-0.0110275,0.115484,842.075,-162.893,304.268
223,0,0.00494507,-0.0136561,0.118087,840.598,-146.332,304.113
224,0,0.0041229,-0.0144376,0.117616,838.829,-129.625,304.019
225,0,0.00363754,-0.0132326,0.11419,837.679,-112.494,304.028
226,0,0.00311407,-0.0112339,0.113725,835.989,-95.4739,303.968
227,0,0.00297636,-0.0149723,0.114607,833.771,-78.9586,303.852
228,0,0.00443634,-0.0159242,0.111709,831.949,-62.393,303.887
229,0,0.00463313,-0.0178136,0.112234,829.857,-45.5721,303.783
230,0,0.00206266,-0.0220409,0.112541,827.978,-28.2042,303.631
231,0,0.000506463,-0.0232898,0.112218,826.054,-10.9795,303.384
232,0,0.000934009,-0.02074,0.11222,824.703,6.33319,303.435
233,0,0.00175072,-0.0203807,0.111621,823.127,23.2727,303.459
234,0,0.00223184,-0.0188806,0.112106,821.636,40.1055,303.361
235,0,0.00208755,-0.0202785,0.111875,820.36,57.2301,303.163
236,0,0.00400241,-0.0164448,0.112472,819.252,74.0231,303.202
237,0,0.00454619,-0.0154097,0.112991,818.044,91.5983,303.285
238,0,0.00117591,-0.0145553,0.112451,816.775,109.21,302.952
239,0,-0.000439877,-0.0125301,0.112295,815.52,126.874,302.767
240,0,0.000200733,-0.00922644,0.112142,814.431,144.301,302.687
241,0,-0.000902908,-0.0108873,0.111014,813.027,161.736,302.523
242,0,-0.00367857,-0.0141851,0.112981,811.018,179.48,302.076
243,0,-0.00341079,-0.0109763,0.110927,809.923,196.872,301.941
244,0,-0.00510774,-0.00896502,0.1107,808.398,214.617,301.573
