Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
234,0,0.0079661,0.0278875,0.127906,875.054,-225.525,304.571
235,0,0.0073343,0.0304171,0.146184,871.594,-208.812,304.493
236,0,0.0062582,0.0314049,0.165476,867.381,-192.419,304.437
237,0,0.00631231,0.0338514,0.183984,863.555,-176.221,304.496
238,0,0.00653073,0.0383257,0.200101,859.231,-159.93,304.49
239,0,0.0052328,0.0397266,0.218847,854.988,-143.778,304.44
240,0,-0.000845001,0.040874,0.241522,849.151,-127.873,303.717
241,0,-0.00147581,0.0416507,0.256792,844.437,-111.906,303.781
242,0,-0.00336134,0.0463092,0.271595,838.766,-95.8905,303.539
243,0,-0.00478568,0.0465139,0.288184,833.139,-79.3916,303.53
244,0,-0.00540797,0.0445337,0.303053,827.009,-63.4188,303.549
245,0,-0.0063153,0.0463277,0.31835,820.831,-47.3887,303.468
246,0,-0.00637456,0.0453326,0.334716,814.558,-31.3939,303.217
247,0,-0.00458062,0.0509352,0.339947,809.421,-15.0635,303.402
248,0,-0.00357377,0.0521981,0.353597,803.152,1.16357,303.52
249,0,-0.00568837,0.0586282,0.370994,795.849,16.3866,303.355
250,0,-0.00912805,0.0621804,0.38635,787.969,32.0507,302.932
251,0,-0.010082,0.0624991,0.40087,780.582,48.0129,302.917
252,0,-0.0201842,0.0598951,0.430654,770.156,62.1453,301.503
253,0,-0.0166721,0.0633818,0.449246,762.043,77.0289,302.139
254,0,-0.0154462,0.0603038,0.465813,753.752,92.1057,302.164
255,0,-0.016657,0.0609635,0.482111,744.931,107.004,301.839
256,0,-0.0118276,0.0604162,0.485558,738.203,122.875,302.352
257,0,-0.0102672,0.0625954,0.502363,728.579,138.39,302.523
258,0,-0.0118078,0.0633456,0.51739,719.166,153.237,302.349
259,0,-0.0135382,0.0622396,0.532709,709.343,167.71,302.21
260,0,-0.0148041,0.0629777,0.546345,699.188,182.273,302.115
261,0,-0.0176717,0.0617988,0.566263,688.544,196.024,301.899
262,0,-0.0175797,0.0629185,0.585789,677.687,209.676,301.958
263,0,-0.0177595,0.0642811,0.604282,667.409,223.03,302.076
264,0,-0.0173363,0.0643014,0.616625,656.765,237.138,301.986
265,0,-0.0155331,0.0681278,0.634793,645.194,250.693,302.217
266,0,-0.0174409,0.0679559,0.649339,634.236,263.895,301.962
267,0,-0.0171173,0.0695294,0.665838,622.495,276.995,301.889
268,0,-0.015009,0.0737267,0.682723,611.111,289.9,301.784
269,0,-0.0161083,0.0724659,0.699137,599.081,302.573,301.922
270,0,-0.0133787,0.0746321,0.717453,586.919,314.985,302.019
271,0,-0.018474,0.0822744,0.736322,574.554,327.955,301.886
272,0,-0.0157431,0.0793882,0.752551,561.661,340.038,302.007
273,0,-0.015806,0.0812492,0.768273,549.124,352.446,302
274,0,-0.0174539,0.0828681,0.782319,536.161,364.482,301.907
275,0,-0.018239,0.0827216,0.800505,522.604,375.889,301.854
276,0,-0.021429,0.0855795,0.814128,509.35,387.842,302.045
277,0,-0.0207639,0.0835782,0.831187,495.216,398.947,302.096
278,0,-0.021687,0.0809442,0.84917,480.736,409.743,302.097
279,0,-0.0226028,0.0818617,0.860723,466.659,421.078,302.124
280,0,-0.025292,0.082117,0.87799,452.165,431.352,302.047
281,0,-0.0270679,0.0835705,0.890291,438.063,441.86,301.934
282,0,-0.0244461,0.0790199,0.912296,422.628,450.935,302.062
283,0,-0.0262663,0.077506,0.92866,407.247,460.774,301.961
284,0,-0.0264921,0.0753362,0.948552,391.52,469.491,302.112
285,0,-0.0264375,0.0748192,0.962404,376.125,478.888,302.082
286,0,-0.0258401,0.0744023,0.978688,360.851,487.497,302.102
287,0,-0.0250105,0.0746405,0.995992,345.29,495.889,302.224
288,0,-0.0262521,0.0773218,1.00984,329.458,504.642,302.416
289,0,-0.028663,0.0755499,1.02802,313.519,512.995,302.145
290,0,-0.0305104,0.0754905,1.04473,297.347,521.111,302.233
291,0,-0.0317735,0.0754454,1.06162,280.933,529.11,302.395
292,0,-0.0330567,0.074494,1.07973,264.314,536.407,302.432
293,0,-0.0336729,0.0736139,1.09419,247.872,543.913,302.453
294,0,-0.0345129,0.0769614,1.10951,230.964,550.929,302.633
295,0,-0.034695,0.076396,1.12717,214.287,557.555,302.589
296,0,-0.0354661,0.0756464,1.14403,197.712,564.002,302.31
297,0,-0.0377857,0.0766899,1.16095,180.633,570.255,302.196
298,0,-0.0421783,0.0773019,1.17515,163.61,576.022,301.999
299,0,-0.041395,0.0747251,1.19365,145.888,581.688,302.09
300,0,-0.042531,0.0737058,1.20958,128.319,587.012,302.182
301,0,-0.0420675,0.0737598,1.22502,111.176,591.833,302.225
302,0,-0.0450608,0.0738238,1.24009,93.995,596.413,301.965
303,0,-0.0439244,0.0717139,1.25851,76.0486,601.09,301.895
304,0,-0.0456986,0.0720723,1.27653,57.8803,605.48,301.811
305,0,-0.049433,0.0743693,1.28838,40.4288,609.789,301.594
306,0,-0.0522714,0.0731444,1.30655,22.3378,613.67,301.522
307,0,-0.0541515,0.0732376,1.32252,4.41537,616.657,301.39
308,0,-0.0518735,0.0671323,1.34129,-14.3146,619.533,301.38
309,0,-0.0560066,0.0651631,1.35317,-32.0613,622.636,300.931
