%time,field.velocity,field.angle
6407.157080721,10075.0,0.0
6407.166673544,10075.0,0.0
6407.176804362,10075.0,0.0
6407.186891014,10075.0,0.0
6407.217837963,10075.0,0.0
6407.224114068,10075.0,0.0
6407.224185818,10075.0,0.0
6407.226564878,10075.0,0.0
6407.236773112,10075.0,0.0
6407.247008762,10075.0,0.0
6407.256315588,10075.0,0.0
6407.267058567,10075.0,0.0
6407.276961554,10075.0,0.0
6407.288095112,10075.0,0.0
6407.296830194,10075.0,0.0
6407.306068187,10075.0,0.0
6407.316180422,10075.0,0.0
6407.326456405,10075.0,0.0
6407.337192801,10075.0,0.0
6407.347073121,10075.0,0.0
6407.356204532,10075.0,0.0
6407.366872595,10075.0,0.0
6407.377094662,10075.0,0.0
6407.389155128,10075.0,0.0
6407.400084605,10075.0,0.0
6407.406843539,10075.0,0.0
6407.415946117,10075.0,0.0
6407.426283767,10075.0,0.0
6407.436455834,10075.0,0.0
6407.446574486,10075.0,0.0
6407.456869885,10075.0,0.0
6407.466230044,10075.0,0.0
6407.476831858,10075.0,0.0
6407.487482671,10075.0,0.0
6407.497627905,10075.0,0.0
6407.507966554,10075.0,0.0
6407.517070216,10075.0,0.0
6407.527305533,10075.0,0.0
6407.537650765,10075.0,0.0
6407.547891166,10075.0,0.0
6407.558031984,10075.0,0.0
6407.568310800,10075.0,0.0
6407.578958780,10075.0,0.0
6407.597284268,10075.0,0.0
6407.599739828,10075.0,0.0
6407.610367141,10075.0,0.0
6407.619550801,10075.0,0.0
6407.630468612,10075.0,0.0
6407.639100111,10075.0,0.0
6407.649596425,10075.0,0.0
6407.662186803,10075.0,0.0
6407.670609304,10075.0,0.0
6407.679628300,10075.0,0.0
6407.689980032,10075.0,0.0
6407.700195516,10075.0,0.0
6407.710291168,10075.0,0.0
6407.720512402,10075.0,0.0
6407.740520623,10075.0,0.0
6407.740566040,10075.0,0.0
6407.751005021,10075.0,0.0
6407.760538845,10075.0,0.0
6407.770934077,10075.0,0.0
6407.780924397,10075.0,0.0
6407.791656542,10075.0,0.0
6407.802091107,10075.0,0.0
6407.811826596,10075.0,0.0
6407.821859498,10075.0,0.0
6407.833240554,10075.0,0.0
6407.841991219,10075.0,0.0
6407.851498626,10075.0,0.0
6407.874646234,10075.0,0.0
6407.885589211,10075.0,0.0
6407.887759190,10075.0,0.0
6407.897055349,10075.0,0.0
6407.907252833,10075.0,0.0
6407.917358401,10075.0,0.0
6407.931373265,10075.0,0.0
6407.940887672,10075.0,0.0
6407.958424752,10075.0,0.0
6407.959395575,10075.0,0.0
6407.967464747,10075.0,0.0
6407.977667398,10075.0,0.0
6407.990201692,10075.0,0.0
6408.022197631,10075.0,0.0
6408.022235714,10075.0,0.0
6408.022395795,10075.0,0.0
6408.027928575,10075.0,0.0
6408.038354307,10075.0,0.0
6408.048453875,10075.0,0.0
6408.059134688,10075.0,0.0
6408.068023268,10075.0,0.0
6408.078215418,10075.0,0.0
6408.088683483,10075.0,0.0
6408.098618053,10075.0,0.0
6408.108882203,10075.0,0.0
6408.117946448,10075.0,0.0
6408.128805926,10075.0,0.0
6408.139263907,10075.0,0.0
6408.149471308,10075.0,0.0
6408.159981456,10075.0,0.0
6408.169629112,10075.0,0.0
6408.179909012,10075.0,0.0
6408.189918497,10075.0,0.0
6408.208096237,10075.0,0.0
6408.210913626,10075.0,0.0
6408.221622855,10075.0,0.0
6408.231295761,10075.0,0.0
6408.241575244,10075.0,0.0
6408.252135225,10075.0,0.0
6408.261355552,10075.0,0.0
6408.275188167,10075.0,0.0
6408.282259348,10075.0,0.0
6408.291441509,10075.0,0.0
6408.301942073,10075.0,0.0
6408.312625469,10075.0,0.0
6408.323197116,10075.0,0.0
6408.332848772,10075.0,0.0
6408.351318259,10075.0,0.0
6408.353582237,10075.0,0.0
6408.363611889,10075.0,0.0
6408.373940372,10075.0,0.0
6408.383763277,10075.0,0.0
6408.403396919,10075.0,0.0
