Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
223,0,0.00837865,-0.0071202,0.121771,505.26,-401.295,304.498
224,0,0.00772501,-0.00672766,0.121092,503.844,-384.78,304.431
225,0,0.00867156,-0.0070216,0.1188,502.392,-368.157,304.768
226,0,0.00897053,-0.00524204,0.118947,501.025,-351.74,304.644
227,0,0.00779594,-0.00771952,0.118275,499.7,-335.192,304.548
228,0,0.00667499,-0.00819723,0.118997,498.154,-318.527,304.392
229,0,0.00686865,-0.00996312,0.118708,496.688,-301.842,304.312
230,0,0.00705092,-0.0103468,0.118345,495.047,-285.194,304.189
231,0,0.00752805,-0.00962986,0.117851,493.366,-268.644,304.128
232,0,0.00795393,-0.0123221,0.117876,491.846,-252.081,304.211
233,0,0.00686368,-0.0118967,0.117898,490.402,-235.272,304.221
234,0,0.00653859,-0.0103696,0.118989,488.77,-218.157,304.351
235,0,0.00659861,-0.0122827,0.11816,487.184,-201.276,304.564
236,0,0.00722523,-0.0124175,0.117531,485.68,-184.698,304.656
237,0,0.00837203,-0.00871726,0.116813,484.328,-168.025,304.605
238,0,0.00863216,-0.0111584,0.116234,482.913,-151.292,304.625
239,0,0.00881104,-0.00885175,0.117015,482.087,-134.617,304.304
240,0,0.0076446,-0.00937087,0.116271,480.715,-117.493,304.171
241,0,0.00665688,-0.00908814,0.115955,479.658,-100.051,303.917
242,0,0.00541197,-0.00861534,0.115982,478.316,-82.759,303.675
243,0,0.00452667,-0.00907303,0.115349,476.947,-65.4773,303.572
244,0,0.00408516,-0.00567709,0.115073,475.499,-48.0213,303.538
245,0,0.00356171,-0.00606401,0.115452,473.918,-30.9895,303.499
246,0,0.00266928,-0.00714937,0.113851,472.391,-13.7928,303.536
247,0,0.00165227,-0.00996502,0.110216,471.487,3.52516,303.43
248,0,0.00370353,-0.00809342,0.11568,469.364,20.7168,303.524
249,0,0.00389907,-0.00744502,0.116046,467.678,37.9077,303.319
250,0,0.00417267,-0.00846067,0.115516,466.359,55.3181,303.154
251,0,0.00274124,-0.0127498,0.114713,464.823,72.88,303.051
252,0,0.00256204,-0.0114117,0.114393,463.382,90.3178,303.003
253,0,0.00178795,-0.0120095,0.114407,462.334,107.383,302.851
254,0,0.00298129,-0.0122338,0.115119,460.545,124.949,302.987
255,0,0.00248188,-0.0111796,0.11337,459.036,142.763,303.143
256,0,0.00288824,-0.0102659,0.108023,458.802,160.408,302.898
257,0,0.00281565,-0.0118621,0.108079,457.479,178.115,302.803
258,0,0.003267,-0.00999375,0.107267,456.207,195.459,302.754
259,0,0.0027979,-0.00930361,0.108024,455.109,213.321,302.554
260,0,0.00154191,-0.00931357,0.107599,454.012,230.812,302.44
261,0,0.00166953,-0.00837061,0.1077,452.94,248.738,302.28
262,0,0.000924866,-0.00703159,0.10669,451.637,266.309,302.238
263,0,0.00338874,-0.00634412,0.105914,450.671,284.316,302.134
264,0,0.00288927,-0.00660413,0.107152,449.185,301.607,301.887
265,0,0.00479089,-0.00596298,0.104908,447.645,319.645,302.085
266,0,0.00568965,-0.00720278,0.104366,446.351,337.251,301.797
267,0,0.00478105,-0.00907763,0.10358,444.453,355.358,302.035
268,0,0.00461169,-0.00963773,0.104847,443.072,372.971,302.075
269,0,0.00330556,-0.0131811,0.102501,441.805,391.201,301.958
270,0,0.00395442,-0.0115328,0.104448,439.784,408.912,302.181
271,0,0.00573258,-0.0107741,0.104155,438.419,426.564,302.263
272,0,0.00541532,-0.0101436,0.102167,437.143,444.752,302.042
273,0,0.00691566,-0.00928472,0.104956,435.649,462.651,302.007
274,0,0.00740997,-0.00905444,0.105281,434.549,480.599,301.922
275,0,0.00775756,-0.00789007,0.106708,433.169,499.161,302.032
276,0,0.0053754,-0.0069522,0.105061,432.251,517.65,301.755
277,0,0.00400428,-0.00720237,0.106542,430.728,536.419,301.588
278,0,0.00373575,-0.00651511,0.105763,429.651,554.513,301.406
279,0,0.00239308,-0.00546182,0.104441,428.469,572.695,301.376
280,0,0.00104909,-0.0047947,0.10313,427.081,591.409,301.193
281,0,0.000188771,-0.00683275,0.103129,425.771,609.676,301.144
282,0,0.000339992,-0.00727834,0.103518,424.201,628.018,301.209
