Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
141,0,0.0191475,-0.00920556,-0.0258049,533.652,-1593.12,293.086
142,0,0.0190103,-0.00478321,-0.0277151,534.023,-1578.63,293.144
143,0,0.0196387,-0.0059779,-0.0276865,534.647,-1564.53,293.424
144,0,0.0193279,-0.00949114,-0.0252467,535.937,-1550.15,293.771
145,0,0.0199464,-0.0068637,-0.0277331,537.049,-1535.35,293.942
146,0,0.019681,-0.00704938,-0.0278177,538.13,-1521.36,293.941
147,0,0.020187,-0.00414356,-0.0275635,539.514,-1506.96,293.988
148,0,0.0202684,-0.00330249,-0.0278406,540.665,-1492.8,294.021
149,0,0.020487,-0.00213056,-0.0270715,541.969,-1478.15,294.13
150,0,0.0217031,-0.00251814,-0.0283031,543.374,-1463.71,294.214
151,0,0.0181241,-0.00341143,-0.0271314,545.426,-1449.63,294.506
152,0,0.017992,-0.00350043,-0.0277483,546.276,-1434.75,294.709
153,0,0.0185233,-0.00244362,-0.0306647,547.115,-1419.87,294.797
154,0,0.0201707,-0.000733268,-0.0295474,547.671,-1405.08,295.209
155,0,0.0200096,-0.00438436,-0.0285506,548.835,-1391.11,295.408
156,0,0.0196945,-0.0040683,-0.028048,549.836,-1376.05,295.509
157,0,0.0197085,-0.00461214,-0.0278447,550.907,-1361.17,295.72
158,0,0.0193328,-0.00479898,-0.0299602,552.279,-1346.32,295.748
159,0,0.0201105,-0.00382931,-0.0297392,553.281,-1331.5,295.764
160,0,0.0205983,-0.00411249,-0.0298299,554.334,-1316.85,295.895
161,0,0.0208086,-0.00394396,-0.0301358,555.242,-1301.89,296.08
162,0,0.0226091,-0.00456444,-0.0311581,556.156,-1286.91,296.168
163,0,0.0228748,-0.00720655,-0.0293067,556.68,-1271.67,296.656
164,0,0.0235217,-0.00878345,-0.0305765,557.419,-1256.85,297.018
165,0,0.0240732,-0.00928998,-0.0312009,558.315,-1241.82,297.316
166,0,0.0229665,-0.00846484,-0.031287,559.296,-1226.48,297.542
167,0,0.0232165,-0.00936469,-0.0314415,560.415,-1211.34,297.873
168,0,0.0205775,-0.00777828,-0.0340136,562.233,-1196.01,297.697
169,0,0.0206588,-0.00695692,-0.0335705,563.421,-1180.78,297.958
170,0,0.0203434,-0.00525507,-0.033939,564.582,-1165.76,297.96
171,0,0.0210493,-0.00462171,-0.0338326,565.852,-1150.64,297.983
172,0,0.0225449,-0.00369307,-0.0313737,566.698,-1135.46,298.267
173,0,0.0234009,-0.00465698,-0.0333963,567.78,-1120.16,298.365
174,0,0.0228651,-0.00305478,-0.0312799,568.561,-1104.77,298.654
175,0,0.0216884,-0.005551,-0.0417002,570.906,-1088.86,298.584
176,0,0.0217049,-0.00174811,-0.0403541,571.677,-1073.27,298.623
177,0,0.0208943,-0.0044573,-0.0387247,572.635,-1058.35,298.804
178,0,0.0212484,-0.00446136,-0.0392401,574.146,-1042.87,298.995
179,0,0.0223665,-0.00472524,-0.0369722,574.867,-1027.73,299.404
180,0,0.0211246,-0.0046854,-0.0350389,576.733,-1012.32,299.506
181,0,0.0225958,-0.00236004,-0.0385982,577.449,-996.291,299.873
182,0,0.0211598,-0.00451739,-0.0378762,578.582,-980.849,299.975
183,0,0.0216138,-0.00605724,-0.0354386,579.807,-965.272,300.517
184,0,0.0213581,-0.0052102,-0.0405886,580.707,-949.291,300.5
185,0,0.0216476,-0.00744566,-0.039626,581.543,-933.676,300.84
186,0,0.0214046,-0.00597722,-0.0395128,582.711,-917.792,300.811
187,0,0.0202003,-0.00681855,-0.0385473,583.986,-902.238,300.816
188,0,0.0199611,-0.00465881,-0.0379374,585.502,-886.487,300.842
189,0,0.0190665,-0.00182405,-0.0394668,587.354,-870.482,300.713
190,0,0.0197186,-0.00241235,-0.037383,588.81,-854.974,301.278
191,0,0.0209784,0.000984294,-0.0325208,589.378,-839.659,301.63
192,0,0.020823,0.0015124,-0.0330052,590.439,-823.848,301.8
193,0,0.0201347,-0.000594519,-0.0335559,591.579,-807.773,302.014
194,0,0.0210887,-0.000112238,-0.0340233,592.554,-792.067,302.397
195,0,0.0210792,-0.000825913,-0.0339916,593.644,-776.06,302.715
196,0,0.0203196,-0.00118224,-0.0336086,594.802,-760.003,302.967
197,0,0.0202125,0.000182479,-0.0339887,596.09,-743.856,303.099
198,0,0.0193584,-0.00223777,-0.03327,597.463,-727.743,303.17
199,0,0.0195839,-0.00118869,-0.0342414,598.595,-711.648,303.139
200,0,0.0199079,4.62849e-005,-0.0342104,599.903,-695.626,303.075
201,0,0.0214503,-0.00101409,-0.0337834,600.94,-679.77,303.181
202,0,0.0207034,-0.00574119,-0.0343057,601.636,-663.45,303.384
203,0,0.0209463,-0.00858768,-0.0348339,602.539,-647.254,303.663
204,0,0.0191786,-0.0100282,-0.0397595,604.361,-630.68,303.526
205,0,0.0178272,-0.00978164,-0.0389608,605.295,-614.162,303.608
206,0,0.0180248,-0.0111462,-0.0402419,606.581,-597.518,303.831
207,0,0.0172324,-0.00828163,-0.040347,608.151,-581.127,303.883
208,0,0.0150904,-0.00714266,-0.0384912,609.537,-564.894,303.775
209,0,0.014643,-0.00419073,-0.0386785,611.251,-548.398,303.855
210,0,0.0148646,4.27185e-006,-0.034851,612.251,-532.021,304.108
211,0,0.0147625,0.000428172,-0.0358151,613.841,-515.36,304.248
212,0,0.0138795,-0.000619769,-0.035337,615.4,-498.869,304.212
213,0,0.013455,0.00130957,-0.035989,616.615,-482.272,304.238
214,0,0.0134499,0.0030456,-0.0370489,618.141,-465.676,304.224
